 GPRMC,utc时间:01时41分29秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分29秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1052

 GPRMC,utc时间:01时41分30秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分30秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1053

 GPRMC,utc时间:01时41分31秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分31秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1053

 GPRMC,utc时间:01时41分32秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分32秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1052

 GPRMC,utc时间:01时41分33秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分33秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1052

 GPRMC,utc时间:01时41分34秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分34秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1052

 GPRMC,utc时间:01时41分35秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分35秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1051

 GPRMC,utc时间:01时41分36秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分36秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1051

 GPRMC,utc时间:01时41分37秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分37秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1051

 GPRMC,utc时间:01时41分38秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分38秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1051

 GPRMC,utc时间:01时41分40秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分40秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1051

 GPRMC,utc时间:01时41分40秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分40秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1050

 GPRMC,utc时间:01时41分41秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分41秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1050

 GPRMC,utc时间:01时41分42秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分42秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1049

 GPRMC,utc时间:01时41分44秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分44秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1049

 GPRMC,utc时间:01时41分44秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分44秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1049

 GPRMC,utc时间:01时41分45秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分45秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1048

 GPRMC,utc时间:01时41分47秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分47秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1048

 GPRMC,utc时间:01时41分48秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分48秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1047

 GPRMC,utc时间:01时41分48秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分48秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1047

 GPRMC,utc时间:01时41分49秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分49秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1046

 GPRMC,utc时间:01时41分50秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分50秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1046

 GPRMC,utc时间:01时41分51秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分51秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1046

 GPRMC,utc时间:01时41分52秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分52秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1046

 GPRMC,utc时间:01时41分53秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分53秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1045

 GPRMC,utc时间:01时41分54秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分54秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1045

 GPRMC,utc时间:01时41分55秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分55秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1045

 GPRMC,utc时间:01时41分56秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分56秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1045

 GPRMC,utc时间:01时41分57秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分57秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1044

 GPRMC,utc时间:01时41分58秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分58秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1044

 GPRMC,utc时间:01时41分59秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分59秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1044

 GPRMC,utc时间:01时42分00秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时42分00秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1043

 GPRMC,utc时间:01时42分01秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时42分01秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1043

 GPRMC,utc时间:01时42分02秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时42分02秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1043

 GPRMC,utc时间:01时42分03秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时42分03秒  正确纬度:40度48分  正确经度:111度41分  卫星09 高度1042

 GPRMC,utc时间:01时42分04秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时42分04秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1042

 GPRMC,utc时间:01时42分05秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时42分05秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1042

 GPRMC,utc时间:01时42分06秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时42分06秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1042

 GPRMC,utc时间:01时42分07秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时42分07秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1041

 GPRMC,utc时间:01时42分08秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时42分08秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1041

 GPRMC,utc时间:01时42分09秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时42分09秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1041

 GPRMC,utc时间:01时42分10秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时42分10秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1041

 GPRMC,utc时间:01时42分11秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时42分11秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1042

 GPRMC,utc时间:01时42分13秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时42分13秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1042

 GPRMC,utc时间:01时42分14秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时42分14秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1042

 GPRMC,utc时间:01时42分14秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时42分14秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1041

 GPRMC,utc时间:01时42分15秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时42分15秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1041

 GPRMC,utc时间:01时42分16秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时42分16秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1041

 GPRMC,utc时间:01时42分18秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时42分18秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1041

 GPRMC,utc时间:01时42分18秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时42分18秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1041

 GPRMC,utc时间:01时42分20秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时42分20秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1041

 GPRMC,utc时间:01时42分20秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时42分20秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1042

 GPRMC,utc时间:01时42分21秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时42分21秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1042

 GPRMC,utc时间:01时42分23秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时42分23秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1042

 GPRMC,utc时间:01时42分23秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时42分23秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1042

 GPRMC,utc时间:01时42分24秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时42分24秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1042

 GPRMC,utc时间:01时42分26秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时42分26秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1042

 GPRMC,utc时间:01时42分26秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时42分26秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1043

 GPRMC,utc时间:01时42分28秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时42分28秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1043

 GPRMC,utc时间:01时42分28秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时42分28秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1044

 GPRMC,utc时间:01时42分30秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时42分30秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1044

 GPRMC,utc时间:01时42分31秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时42分31秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1044

 GPRMC,utc时间:01时42分32秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时42分32秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1045

 GPRMC,utc时间:01时42分32秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时42分32秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1045

 GPRMC,utc时间:01时42分33秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时42分33秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1046

 GPRMC,utc时间:01时42分35秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时42分35秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1046

 GPRMC,utc时间:01时42分35秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时42分35秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1047

 GPRMC,utc时间:01时42分37秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时42分37秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1047

 GPRMC,utc时间:01时42分37秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时42分37秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1047

 GPRMC,utc时间:01时42分39秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时42分39秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1048

 GPRMC,utc时间:01时42分39秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时42分39秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1048

 GPRMC,utc时间:01时42分40秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时42分40秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1048

 GPRMC,utc时间:01时42分41秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时42分41秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1049

 GPRMC,utc时间:01时42分42秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时42分42秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1049

 GPRMC,utc时间:01时42分44秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时42分44秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1049

 GPRMC,utc时间:01时42分44秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时42分44秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1049

 GPRMC,utc时间:01时42分45秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时42分45秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1049

 GPRMC,utc时间:01时42分47秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时42分47秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1049

 GPRMC,utc时间:01时42分47秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时42分47秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1049

 GPRMC,utc时间:01时42分49秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时42分49秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1050

 GPRMC,utc时间:01时42分50秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时42分50秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1050

 GPRMC,utc时间:01时42分50秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时42分50秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1050

 GPRMC,utc时间:01时42分52秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时42分52秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1050

 GPRMC,utc时间:01时42分53秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时42分53秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1050

 GPRMC,utc时间:01时42分53秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时42分53秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1050

 GPRMC,utc时间:01时42分55秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时42分55秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1050

 GPRMC,utc时间:01时42分56秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时42分56秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1050

 GPRMC,utc时间:01时42分56秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时42分56秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1050

 GPRMC,utc时间:01时42分58秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时42分58秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1050

 GPRMC,utc时间:01时42分58秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时42分58秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1050

 GPRMC,utc时间:01时43分00秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时43分00秒  正确纬度:40度48分  正确经度:111度41分  卫星09 高度1050

 GPRMC,utc时间:01时43分00秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时43分00秒  正确纬度:40度48分  正确经度:111度41分  卫星09 高度1050

 GPRMC,utc时间:01时43分02秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时43分02秒  正确纬度:40度48分  正确经度:111度41分  卫星09 高度1050

 GPRMC,utc时间:01时43分03秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时43分03秒  正确纬度:40度48分  正确经度:111度41分  卫星09 高度1050

 GPRMC,utc时间:01时43分03秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时43分03秒  正确纬度:40度48分  正确经度:111度41分  卫星09 高度1050

 GPRMC,utc时间:01时43分05秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时43分05秒  正确纬度:40度48分  正确经度:111度41分  卫星09 高度1050

 GPRMC,utc时间:01时43分05秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时43分05秒  正确纬度:40度48分  正确经度:111度41分  卫星09 高度1050

 GPRMC,utc时间:01时43分06秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时43分06秒  正确纬度:40度48分  正确经度:111度41分  卫星09 高度1050

 GPRMC,utc时间:01时43分07秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时43分07秒  正确纬度:40度48分  正确经度:111度41分  卫星09 高度1050

 GPRMC,utc时间:01时43分09秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时43分09秒  正确纬度:40度48分  正确经度:111度41分  卫星09 高度1050

 GPRMC,utc时间:01时43分10秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时43分10秒  正确纬度:40度48分  正确经度:111度41分  卫星09 高度1050

 GPRMC,utc时间:01时43分10秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时43分10秒  正确纬度:40度48分  正确经度:111度41分  卫星09 高度1050

 
